GENERATION 1
278 // [[0, 0, 0, 5], [1, 0, 0, -3], [1, 0, 1, -4], [1, 0, 0, -6], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 3], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 5, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6], [0, 5, 3, 6], [1, 0, 0, 5], [0, 5, 4, -2], [0, 1, 0, -1], [1, 3, 0, 5], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 5, -5], [1, 4, 1, 2]]
48 // [[0, 4, 3, 6], [0, 0, 0, -1], [0, 4, 3, 6.586249895760425], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [1, 4, 0, 2], [1, 4, 0, 6.723379988498441], [0, 0, 1, -4.0711545261752295], [0, 1, 1, 4], [0, 0, 0, 5], [0, 5, 2, -2], [1, 0, 0, -3.004461551258948], [0, 0, 0, 3], [0, 3, 2, -4], [0, 1, 0, -1.5628682538057237], [0, 5, 2, -2], [1, 0, 0, -5.10368295730919], [0, 4, 1, -6], [0, 0, 0, 3], [1, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [0, 1, 4, -5], [1, 3, 0, 2.718855824354983], [1, 0, 0, 5]]
48 // [[0, 0, 0, 5], [1, 4, 0, 2], [0, 3, 0, 5.32594572761592], [0, 0, 0, 3], [0, 0, 3, 6], [1, 0, 0, 5], [0, 0, 5, 5], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [0, 0, 0, 5], [0, 1, 4, -5], [1, 3, 0, -3], [1, 0, 0, -6], [0, 4, 4, 6], [0, 1, 4, -5], [1, 4, 0, 3], [0, 4, 3, 6.586249895760425], [1, 0, 0, -3.004461551258948], [1, 4, 0, 6.723379988498441], [1, 0, 0, -3.004461551258948], [0, 4, 1, -6], [1, 4, 0, 6.723379988498441], [1, 0, 0, 5], [0, 4, 1, -6]]
47 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
47 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
47 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
47 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
47 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
47 // [[0, 1, 1, 4], [0, 0, 0, 3], [0, 3, 2, -4], [0, 3, 0, 5.32594572761592], [1, 0, 0, 5], [0, 4, 1, -6], [0, 4, 3, 6.586249895760425], [0, 5, 2, -2], [0, 5, 2, -2], [0, 3, 2, -4], [0, 1, 4, -5], [1, 0, 0, 5], [0, 0, 5, 5], [0, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [0, 4, 1, -6], [1, 4, 0, 6.723379988498441], [1, 4, 0, 2], [1, 4, 0, 3], [0, 0, 0, 3], [0, 1, 4, -5], [0, 0, 0, -1], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -3.004461551258948]]
47 // [[0, 3, 0, 5.32594572761592], [0, 3, 2, 5], [0, 3, 2, 5], [0, 0, 0, -1], [0, 5, 2, -2], [0, 4, 3, 6.586249895760425], [0, 1, 1, 4], [0, 4, 3, 6.586249895760425], [1, 4, 0, 2], [1, 4, 0, 3], [0, 3, 2, -4], [1, 3, 0, 2.718855824354983], [1, 3, 0, -3], [1, 4, 0, 2], [1, 0, 0, -6], [0, 1, 4, -5], [0, 0, 0, 5], [0, 4, 3, 6], [1, 4, 0, 3], [0, 1, 1, 4], [1, 0, 0, -6], [1, 0, 0, -5.10368295730919], [0, 0, 5, 5], [0, 0, 0, 3]]
47 // [[0, 4, 3, 6], [1, 4, 0, 6.723379988498441], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6.586249895760425], [1, 4, 0, 2], [1, 0, 0, 5], [0, 4, 1, -6], [0, 0, 5, 5], [0, 0, 0, 5], [1, 3, 0, 2.718855824354983], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -6], [0, 3, 2, -4], [1, 3, 0, 2.718855824354983], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 0, -1], [1, 0, 0, -6], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [1, 0, 0, -5.10368295730919], [0, 5, 2, -2], [0, 0, 0, 3], [1, 0, 0, -5.10368295730919]]
47 // [[0, 3, 0, 5.32594572761592], [1, 4, 0, 3], [0, 0, 0, 3], [0, 0, 5, 5], [0, 4, 1, -6], [1, 4, 0, 6.723379988498441], [0, 1, 1, 4], [0, 1, 0, -1.5628682538057237], [1, 3, 0, 2.718855824354983], [1, 0, 0, -3.004461551258948], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 0, -1.5628682538057237], [0, 0, 1, -4.0711545261752295], [0, 1, 4, -5], [0, 1, 4, -5], [0, 0, 0, 3], [1, 0, 0, -5.10368295730919], [0, 4, 3, 6], [0, 5, 2, -2], [1, 0, 0, 5], [1, 3, 0, -3], [0, 3, 2, -4], [0, 0, 0, -1]]
47 // [[0, 0, 0, 5], [0, 0, 0, 5], [1, 0, 0, -5.10368295730919], [1, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 0, 0, -1], [0, 4, 3, 6], [0, 0, 1, -4.0711545261752295], [0, 1, 1, 4], [1, 4, 0, 3], [1, 0, 0, -6], [0, 5, 2, -2], [0, 3, 0, 5.32594572761592], [1, 3, 0, -3], [1, 3, 0, -3], [0, 1, 4, -5], [0, 3, 2, 5], [0, 1, 1, 4], [0, 1, 4, -5], [1, 3, 0, 2.718855824354983], [1, 0, 0, -6], [0, 4, 1, -6], [1, 4, 0, 2]]
47 // [[0, 0, 0, -1], [1, 0, 0, -3.004461551258948], [1, 4, 0, 2], [0, 3, 2, 5], [1, 3, 0, 2.718855824354983], [1, 4, 0, 3], [1, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [1, 3, 0, -3], [0, 5, 2, -2], [0, 4, 3, 6], [0, 4, 3, 6], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -6], [0, 0, 0, 3], [0, 4, 1, -6], [0, 1, 4, -5], [1, 4, 0, 6.723379988498441], [1, 0, 0, -5.10368295730919], [0, 3, 2, -4], [0, 4, 3, 6.586249895760425], [0, 4, 1, -6], [0, 3, 2, -4], [0, 0, 0, 5]]
47 // [[1, 4, 0, 3], [0, 5, 2, -2], [1, 0, 0, 5], [0, 3, 2, 5], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6.586249895760425], [1, 0, 0, -5.10368295730919], [1, 4, 0, 6.723379988498441], [0, 3, 2, -4], [1, 0, 0, -6], [1, 4, 0, 2], [0, 5, 2, -2], [1, 0, 0, -6], [0, 0, 0, -1], [1, 4, 0, 2], [0, 1, 4, -5], [0, 4, 3, 6.586249895760425], [0, 1, 1, 4], [0, 0, 0, -1], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -3.004461551258948], [0, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [1, 3, 0, -3]]
47 // [[0, 3, 2, -4], [0, 4, 3, 6], [0, 1, 4, -5], [0, 0, 0, 5], [1, 3, 0, 2.718855824354983], [1, 0, 0, -5.10368295730919], [0, 3, 0, 5.32594572761592], [1, 4, 0, 2], [1, 4, 0, 6.723379988498441], [1, 0, 0, 5], [0, 4, 1, -6], [0, 3, 0, 5.32594572761592], [0, 5, 2, -2], [0, 0, 0, 3], [1, 0, 0, 5], [1, 4, 0, 2], [0, 4, 3, 6.586249895760425], [1, 4, 0, 6.723379988498441], [0, 3, 2, -4], [1, 0, 0, -6], [0, 0, 5, 5], [1, 4, 0, 3], [0, 0, 0, 3], [1, 0, 0, -6]]
47 // [[1, 1, 0, -5], [1, 0, 0, -3], [0, 3, 0, -4], [0, 0, 0, 1], [1, 4, 0, -2], [0, 5, 0, 2], [0, 0, 1, -4], [1, 3, 0, 1], [0, 1, 2, 3.018674314705818], [0, 3, 0, 2], [0, 3, 1, 3], [0, 0, 0, -3], [0, 4, 3, -6], [1, 5, 0, 6], [0, 5, 2, 2], [0, 4, 4, -4], [0, 2, 3, -2], [1, 5, 0, -5], [0, 4, 4, 6], [0, 0, 2, 4], [0, 5, 0, -2], [0, 0, 2, 5], [0, 0, 0, -5], [0, 2, 0, 5]]
46 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
46 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
46 // [[1, 0, 0, -6], [0, 3, 2, 5], [0, 0, 0, -1], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 2], [1, 0, 0, -3.004461551258948], [1, 4, 0, 2], [1, 0, 0, -5.10368295730919], [1, 0, 0, -6], [1, 4, 0, 3], [0, 0, 0, 5], [0, 3, 2, 5], [0, 0, 0, 3], [1, 0, 0, 5], [0, 0, 0, -1], [0, 0, 1, -4.0711545261752295], [1, 3, 0, -3], [0, 1, 4, -5], [1, 4, 0, 3], [0, 4, 1, -6], [1, 0, 0, -3.004461551258948], [0, 0, 5, 5]]
46 // [[1, 3, 0, -3], [0, 3, 2, 5], [0, 0, 0, 5], [0, 3, 2, -4], [0, 4, 1, -6], [1, 4, 0, 3], [1, 0, 0, -5.10368295730919], [0, 3, 0, 5.32594572761592], [1, 3, 0, 2.718855824354983], [0, 5, 2, -2], [1, 4, 0, 3], [1, 0, 0, -3.004461551258948], [0, 4, 1, -6], [0, 5, 2, -2], [0, 4, 3, 6.586249895760425], [0, 0, 0, -1], [0, 0, 5, 5], [1, 0, 0, -6], [1, 4, 0, 6.723379988498441], [1, 4, 0, 2], [0, 0, 0, -1], [0, 0, 0, 3], [1, 0, 0, -5.10368295730919], [1, 3, 0, -3]]
46 // [[0, 5, 2, -2], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -3.004461551258948], [0, 0, 0, 5], [0, 3, 2, -4], [0, 0, 5, 5], [1, 0, 0, 5], [0, 4, 3, 6.586249895760425], [1, 4, 0, 6.723379988498441], [1, 0, 0, -6], [0, 0, 1, -4.0711545261752295], [0, 0, 0, -1], [1, 3, 0, 2.718855824354983], [0, 3, 2, -4], [1, 3, 0, -3], [0, 0, 0, -1], [0, 4, 1, -6], [0, 0, 0, 5], [0, 4, 3, 6], [0, 3, 0, 5.32594572761592], [1, 3, 0, -3], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6.586249895760425], [1, 0, 0, -6]]
46 // [[0, 4, 3, 6], [0, 1, 1, 4], [1, 4, 0, 3], [1, 0, 0, -3.004461551258948], [1, 0, 0, -3.004461551258948], [0, 4, 1, -6], [0, 3, 2, -4], [1, 0, 0, -6], [0, 0, 0, -1], [0, 0, 0, 5], [1, 0, 0, -5.10368295730919], [0, 0, 0, 5], [0, 0, 0, -1], [1, 4, 0, 2], [0, 5, 2, -2], [0, 3, 2, -4], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 6.723379988498441], [0, 1, 4, -5], [0, 0, 0, 3], [0, 4, 3, 6.586249895760425], [1, 3, 0, -3], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -6]]
46 // [[0, 5, 2, -2], [1, 0, 0, -3.004461551258948], [1, 4, 0, 6.723379988498441], [0, 1, 4, -5], [0, 3, 2, -4], [0, 1, 1, 4], [0, 3, 0, 5.32594572761592], [1, 0, 0, -5.10368295730919], [1, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 3, 0, 5.32594572761592], [0, 0, 0, 5], [0, 5, 2, -2], [0, 0, 0, 5], [1, 0, 0, -5.10368295730919], [1, 4, 0, 6.723379988498441], [0, 0, 0, -1], [0, 1, 1, 4], [0, 3, 2, -4], [0, 0, 5, 5], [1, 4, 0, 2], [1, 4, 0, 3]]
46 // [[1, 3, 0, 2.718855824354983], [1, 4, 0, 6.723379988498441], [1, 0, 0, 5], [1, 4, 0, 3], [0, 1, 4, -5], [0, 3, 2, -4], [1, 0, 0, -6], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -3.004461551258948], [1, 0, 0, 5], [1, 0, 0, -6], [0, 4, 3, 6], [0, 3, 2, 5], [1, 4, 0, 2], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 1, 0, -1.5628682538057237], [0, 0, 0, 3], [0, 3, 0, 5.32594572761592], [0, 0, 0, -1], [0, 0, 5, 5], [1, 4, 0, 3], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5]]
46 // [[0, 1, 4, -5], [1, 4, 0, 6.723379988498441], [1, 4, 0, 2], [0, 4, 3, 6], [1, 4, 0, 6.723379988498441], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [0, 4, 1, -6], [0, 0, 1, -4.0711545261752295], [1, 3, 0, -3], [0, 0, 0, 5], [0, 0, 0, 3], [0, 3, 2, 5], [0, 0, 5, 5], [0, 3, 2, 5], [0, 1, 0, -1.5628682538057237], [0, 5, 2, -2], [0, 1, 1, 4], [0, 0, 0, 3], [1, 0, 0, 5], [0, 4, 3, 6], [1, 0, 0, -6], [1, 0, 0, -3.004461551258948], [1, 4, 0, 3]]
46 // [[0, 3, 2, 5], [0, 4, 3, 6.586249895760425], [1, 4, 0, 6.723379988498441], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6], [0, 1, 4, -5], [1, 4, 0, 3], [0, 1, 1, 4], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [1, 4, 0, 6.723379988498441], [0, 1, 4, -5], [0, 0, 0, 5], [0, 4, 1, -6], [0, 1, 1, 4], [0, 3, 2, 5], [1, 0, 0, -6], [0, 0, 5, 5], [0, 0, 0, -1], [0, 4, 1, -6], [0, 0, 0, 3], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -5.10368295730919], [1, 3, 0, -3]]
46 // [[0, 4, 3, 6.586249895760425], [0, 3, 2, -4], [0, 3, 2, 5], [0, 1, 0, -1.5628682538057237], [0, 0, 5, 5], [1, 4, 0, 2], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [1, 0, 0, -5.10368295730919], [1, 3, 0, -3], [0, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4], [0, 0, 5, 5], [1, 4, 0, 2], [1, 0, 0, 5], [0, 4, 1, -6], [0, 0, 1, -4.0711545261752295], [0, 3, 0, 5.32594572761592], [0, 0, 0, 3], [1, 0, 0, -5.10368295730919], [1, 3, 0, 2.718855824354983], [1, 4, 0, 6.723379988498441], [0, 0, 0, -1]]
46 // [[0, 1, 1, 4], [0, 4, 3, 6.586249895760425], [0, 0, 0, -1], [0, 3, 0, 5.32594572761592], [0, 3, 2, -4], [0, 0, 1, -4.0711545261752295], [0, 0, 0, -1], [0, 1, 0, -1.5628682538057237], [0, 0, 0, 5], [0, 0, 0, -1], [0, 3, 2, -4], [0, 0, 0, 5], [1, 3, 0, -3], [0, 1, 4, -5], [0, 1, 1, 4], [1, 4, 0, 3], [1, 4, 0, 2], [1, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [0, 4, 3, 6], [0, 4, 3, 6.586249895760425], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 5, 5]]
45 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
45 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
45 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
45 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
45 // [[0, 5, 2, -2], [1, 4, 0, 3], [1, 0, 0, -6], [0, 4, 3, 6.586249895760425], [1, 0, 0, -5.10368295730919], [0, 1, 4, -5], [0, 4, 3, 6.586249895760425], [0, 0, 0, 5], [0, 0, 0, 3], [0, 3, 0, 5.32594572761592], [1, 4, 0, 6.723379988498441], [0, 4, 1, -6], [0, 3, 2, 5], [1, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [1, 4, 0, 6.723379988498441], [0, 0, 0, -1], [1, 0, 0, -6], [0, 4, 3, 6], [1, 3, 0, -3], [1, 4, 0, 3], [0, 3, 2, -4], [0, 0, 0, 5], [0, 3, 2, -4]]
45 // [[0, 3, 2, -4], [0, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [1, 3, 0, -3], [1, 4, 0, 6.723379988498441], [0, 0, 0, 3], [0, 1, 1, 4], [0, 1, 4, -5], [0, 3, 2, 5], [1, 4, 0, 3], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [1, 0, 0, -5.10368295730919], [0, 4, 3, 6], [1, 4, 0, 2], [1, 0, 0, -6], [0, 0, 0, -1], [0, 0, 0, 3], [1, 0, 0, 5], [0, 3, 2, -4], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [0, 4, 1, -6]]
45 // [[0, 3, 2, 5], [1, 0, 0, 5], [0, 0, 0, 5], [0, 4, 3, 6], [0, 0, 0, 5], [0, 0, 0, 3], [1, 4, 0, 6.723379988498441], [0, 1, 4, -5], [0, 1, 1, 4], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [0, 5, 2, -2], [0, 0, 0, 3], [0, 4, 3, 6], [0, 3, 2, -4], [0, 4, 3, 6.586249895760425], [1, 0, 0, -6], [0, 0, 5, 5], [1, 3, 0, -3], [1, 4, 0, 6.723379988498441], [1, 0, 0, -5.10368295730919], [0, 1, 0, -1.5628682538057237], [0, 4, 1, -6], [1, 3, 0, 2.718855824354983]]
45 // [[0, 1, 4, -5], [1, 4, 0, 2], [0, 4, 3, 6.586249895760425], [1, 4, 0, 3], [0, 0, 0, 5], [1, 0, 0, -5.10368295730919], [0, 4, 3, 6], [1, 4, 0, 6.723379988498441], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 3], [0, 5, 2, -2], [0, 0, 1, -4.0711545261752295], [0, 3, 0, 5.32594572761592], [1, 4, 0, 2], [0, 3, 2, -4], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [1, 0, 0, 5], [0, 5, 2, -2], [1, 3, 0, 2.718855824354983], [1, 0, 0, -5.10368295730919], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [0, 0, 0, 3]]
45 // [[0, 1, 1, 4], [0, 4, 3, 6], [1, 0, 0, -5.10368295730919], [0, 1, 4, -5], [0, 5, 2, -2], [1, 0, 0, -5.10368295730919], [0, 1, 4, -5], [1, 4, 0, 2], [1, 0, 0, -3.004461551258948], [0, 0, 0, 5], [0, 0, 0, 3], [0, 3, 2, -4], [0, 1, 0, -1.5628682538057237], [0, 0, 5, 5], [0, 5, 2, -2], [1, 3, 0, 2.718855824354983], [0, 0, 0, 3], [1, 0, 0, -6], [1, 3, 0, -3], [1, 0, 0, 5], [0, 1, 1, 4], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [0, 3, 2, -4]]
45 // [[0, 0, 1, -4.0711545261752295], [0, 4, 3, 6], [1, 0, 0, -6], [1, 3, 0, 2.718855824354983], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [1, 4, 0, 3], [1, 3, 0, -3], [1, 3, 0, 2.718855824354983], [1, 4, 0, 3], [0, 3, 2, 5], [0, 3, 2, -4], [0, 1, 4, -5], [1, 4, 0, 6.723379988498441], [0, 5, 2, -2], [0, 4, 1, -6], [0, 3, 0, 5.32594572761592], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 5, 2, -2], [0, 3, 2, -4], [0, 1, 1, 4], [1, 0, 0, -5.10368295730919], [1, 0, 0, -3.004461551258948]]
GENERATION 4
226 // [[0, 5, 2, -2.282323170505486], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 6.723379988498441], [0, 0, 0, 3], [1, 0, 0, -2.7812296470159126], [1, 0, 0, -4.582540449228538], [0, 3, 0, 4.569625062529363], [0, 5, 2, -2.282323170505486], [1, 4, 0, 6.723379988498441], [0, 0, 0, -1], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [1, 0, 0, -4.582540449228538], [0, 4, 3, 6], [1, 0, 0, -6], [1, 0, 0, -4.582540449228538], [0, 4, 3, 7.290054224547654], [0, 1, 1, 4], [0, 3, 1, -6], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [0, 3, 2, 5], [0, 1, 1, 4], [0, 3, 1, -6]]
